UZAName,Year,VRH,Category
"Nashua, NH-MA",2013,40838,Non-Rail
"Nashua, NH-MA",2014,41757,Non-Rail
"Nashua, NH-MA",2015,41667,Non-Rail
"Nashua, NH-MA",2016,42249,Non-Rail
"Nashua, NH-MA",2017,42100,Non-Rail
"Nashua, NH-MA",2018,42356,Non-Rail
"Nashua, NH-MA",2019,46151,Non-Rail
"Nashua, NH-MA",2020,33952,Non-Rail
"Nashua, NH-MA",2021,9635,Non-Rail
"Nashville-Davidson, TN",2011,525249,Non-Rail
"Nashville-Davidson, TN",2011,6856,Rail
"Nashville-Davidson, TN",2012,551186,Non-Rail
"Nashville-Davidson, TN",2012,6810,Rail
"Nashville-Davidson, TN",2013,614741,Non-Rail
"Nashville-Davidson, TN",2013,6669,Rail
"Nashville-Davidson, TN",2014,642426,Non-Rail
"Nashville-Davidson, TN",2014,6985,Rail
"Nashville-Davidson, TN",2015,665729,Non-Rail
"Nashville-Davidson, TN",2015,7532,Rail
"Nashville-Davidson, TN",2016,708963,Non-Rail
"Nashville-Davidson, TN",2016,7656,Rail
"Nashville-Davidson, TN",2017,747428,Non-Rail
"Nashville-Davidson, TN",2017,7974,Rail
"Nashville-Davidson, TN",2018,757802,Non-Rail
"Nashville-Davidson, TN",2018,7672,Rail
"Nashville-Davidson, TN",2019,747137,Non-Rail
"Nashville-Davidson, TN",2019,7138,Rail
"Nashville-Davidson, TN",2020,549046,Non-Rail
"Nashville-Davidson, TN",2020,5372,Rail
"Nashville-Davidson, TN",2021,126611,Non-Rail
"Nashville-Davidson, TN",2021,1080,Rail
"New Bedford, MA",2011,130305,Non-Rail
"New Bedford, MA",2012,134980,Non-Rail
"New Bedford, MA",2013,143810,Non-Rail
"New Bedford, MA",2014,150445,Non-Rail
"New Bedford, MA",2015,151394,Non-Rail
"New Bedford, MA",2016,157093,Non-Rail
"New Bedford, MA",2017,158546,Non-Rail
"New Bedford, MA",2018,160060,Non-Rail
"New Bedford, MA",2019,168146,Non-Rail
"New Bedford, MA",2020,142362,Non-Rail
"New Bedford, MA",2021,40772,Non-Rail
"New Haven, CT",2011,459133,Non-Rail
"New Haven, CT",2012,456188,Non-Rail
"New Haven, CT",2013,462875,Non-Rail
"New Haven, CT",2014,464534,Non-Rail
"New Haven, CT",2015,474206,Non-Rail
"New Haven, CT",2016,478518,Non-Rail
"New Haven, CT",2017,473488,Non-Rail
"New Haven, CT",2018,471101,Non-Rail
"New Haven, CT",2019,476329,Non-Rail
"New Haven, CT",2020,456251,Non-Rail
"New Haven, CT",2021,111488,Non-Rail
"New Orleans, LA",2011,528354,Non-Rail
"New Orleans, LA",2011,127472,Rail
"New Orleans, LA",2012,576995,Non-Rail
"New Orleans, LA",2012,123596,Rail
"New Orleans, LA",2013,614783,Non-Rail
"New Orleans, LA",2013,145229,Rail
"New Orleans, LA",2014,627351,Non-Rail
"New Orleans, LA",2014,166254,Rail
"New Orleans, LA",2015,670926,Non-Rail
"New Orleans, LA",2015,159953,Rail
"New Orleans, LA",2016,707063,Non-Rail
"New Orleans, LA",2016,189309,Rail
"New Orleans, LA",2017,736003,Non-Rail
"New Orleans, LA",2017,195877,Rail
"New Orleans, LA",2018,733441,Non-Rail
"New Orleans, LA",2018,199976,Rail
"New Orleans, LA",2019,778326,Non-Rail
"New Orleans, LA",2019,173946,Rail
"New Orleans, LA",2020,685474,Non-Rail
"New Orleans, LA",2020,160018,Rail
"New Orleans, LA",2021,148091,Non-Rail
"New Orleans, LA",2021,37765,Rail
"New York-Newark, NY-NJ-CT",2011,32259711,Non-Rail
"New York-Newark, NY-NJ-CT",2011,25419800,Rail
"New York-Newark, NY-NJ-CT",2012,32074705,Non-Rail
"New York-Newark, NY-NJ-CT",2012,25329440,Rail
"New York-Newark, NY-NJ-CT",2013,31860554,Non-Rail
"New York-Newark, NY-NJ-CT",2013,25851548,Rail
"New York-Newark, NY-NJ-CT",2014,32452608,Non-Rail
"New York-Newark, NY-NJ-CT",2014,26077787,Rail
"New York-Newark, NY-NJ-CT",2015,32974654,Non-Rail
"New York-Newark, NY-NJ-CT",2015,26059199,Rail
"New York-Newark, NY-NJ-CT",2016,33246952,Non-Rail
"New York-Newark, NY-NJ-CT",2016,26187506,Rail
"New York-Newark, NY-NJ-CT",2017,32788939,Non-Rail
"New York-Newark, NY-NJ-CT",2017,26409035,Rail
"New York-Newark, NY-NJ-CT",2018,32570216,Non-Rail
"New York-Newark, NY-NJ-CT",2018,26601747,Rail
"New York-Newark, NY-NJ-CT",2019,32580535,Non-Rail
"New York-Newark, NY-NJ-CT",2019,26941363,Rail
"New York-Newark, NY-NJ-CT",2020,27425973,Non-Rail
"New York-Newark, NY-NJ-CT",2020,24365897,Rail
"New York-Newark, NY-NJ-CT",2021,6188327,Non-Rail
"New York-Newark, NY-NJ-CT",2021,5993207,Rail
"Newark, OH",2011,70889,Non-Rail
"Newark, OH",2012,59150,Non-Rail
"Newark, OH",2013,91722,Non-Rail
"Newark, OH",2014,96252,Non-Rail
"Newark, OH",2015,82997,Non-Rail
"Newark, OH",2016,72348,Non-Rail
"Newark, OH",2017,66265,Non-Rail
"Newark, OH",2018,67361,Non-Rail
"Newark, OH",2019,60566,Non-Rail
"Newark, OH",2020,33964,Non-Rail
"Newark, OH",2021,8279,Non-Rail
Non-UZA,2011,57406,Non-Rail
Non-UZA,2012,28982,Non-Rail
Non-UZA,2013,16253,Non-Rail
"Norman, OK",2011,43490,Non-Rail
"North Port-Port Charlotte, FL",2011,30142,Non-Rail
"North Port-Port Charlotte, FL",2012,13372,Non-Rail
"North Port-Port Charlotte, FL",2013,58230,Non-Rail
"North Port-Port Charlotte, FL",2014,50488,Non-Rail
"North Port-Port Charlotte, FL",2015,47430,Non-Rail
"North Port-Port Charlotte, FL",2016,56784,Non-Rail
"North Port-Port Charlotte, FL",2017,56357,Non-Rail
"North Port-Port Charlotte, FL",2018,51727,Non-Rail
"North Port-Port Charlotte, FL",2019,50404,Non-Rail
"North Port-Port Charlotte, FL",2020,30484,Non-Rail
"North Port-Port Charlotte, FL",2021,6499,Non-Rail
"Norwich-New London, CT-RI",2011,69942,Non-Rail
"Norwich-New London, CT-RI",2013,68406,Non-Rail
"Norwich-New London, CT-RI",2014,67381,Non-Rail
"Norwich-New London, CT-RI",2015,67706,Non-Rail
"Norwich-New London, CT-RI",2016,69154,Non-Rail
"Norwich-New London, CT-RI",2017,69606,Non-Rail
"Norwich-New London, CT-RI",2018,71163,Non-Rail
"Norwich-New London, CT-RI",2019,71688,Non-Rail
"Norwich-New London, CT-RI",2020,65443,Non-Rail
"Norwich-New London, CT-RI",2021,16803,Non-Rail
"Ocala, FL",2011,8700,Non-Rail
"Ocala, FL",2012,34546,Non-Rail
"Ocala, FL",2013,36113,Non-Rail
"Ocala, FL",2014,39715,Non-Rail
"Ocala, FL",2015,38728,Non-Rail
"Ocala, FL",2016,37477,Non-Rail
"Ocala, FL",2017,36850,Non-Rail
"Ocala, FL",2018,27972,Non-Rail
"Odessa, TX",2011,60142,Non-Rail
"Odessa, TX",2012,55763,Non-Rail
"Odessa, TX",2013,43952,Non-Rail
"Oklahoma City, OK",2011,188792,Non-Rail
"Oklahoma City, OK",2012,195282,Non-Rail
"Oklahoma City, OK",2013,198708,Non-Rail
"Oklahoma City, OK",2014,206381,Non-Rail
"Oklahoma City, OK",2015,221460,Non-Rail
"Oklahoma City, OK",2016,225789,Non-Rail
"Oklahoma City, OK",2017,220542,Non-Rail
"Oklahoma City, OK",2018,220243,Non-Rail
"Oklahoma City, OK",2018,1115,Rail
"Oklahoma City, OK",2019,238045,Non-Rail
"Oklahoma City, OK",2019,23662,Rail
"Oklahoma City, OK",2020,222205,Non-Rail
"Oklahoma City, OK",2020,21739,Rail
"Oklahoma City, OK",2021,55656,Non-Rail
"Oklahoma City, OK",2021,5052,Rail
"Olympia-Lacey, WA",2011,358284,Non-Rail
"Olympia-Lacey, WA",2012,357159,Non-Rail
"Olympia-Lacey, WA",2013,358685,Non-Rail
"Olympia-Lacey, WA",2014,369567,Non-Rail
"Olympia-Lacey, WA",2015,368605,Non-Rail
"Olympia-Lacey, WA",2016,365304,Non-Rail
"Olympia-Lacey, WA",2017,361632,Non-Rail
"Olympia-Lacey, WA",2018,364520,Non-Rail
"Olympia-Lacey, WA",2019,401362,Non-Rail
"Olympia-Lacey, WA",2020,250922,Non-Rail
"Olympia-Lacey, WA",2021,60170,Non-Rail
"Omaha, NE-IA",2011,352099,Non-Rail
"Omaha, NE-IA",2012,342717,Non-Rail
"Omaha, NE-IA",2013,340972,Non-Rail
"Omaha, NE-IA",2014,338937,Non-Rail
"Omaha, NE-IA",2015,341511,Non-Rail
"Omaha, NE-IA",2016,352600,Non-Rail
"Omaha, NE-IA",2017,342341,Non-Rail
"Omaha, NE-IA",2018,335559,Non-Rail
"Omaha, NE-IA",2019,337425,Non-Rail
"Omaha, NE-IA",2020,298560,Non-Rail
"Omaha, NE-IA",2021,5160,Non-Rail
"Orlando, FL",2011,1591955,Non-Rail
"Orlando, FL",2012,1653896,Non-Rail
"Orlando, FL",2013,1705079,Non-Rail
"Orlando, FL",2014,1709258,Non-Rail
"Orlando, FL",2014,13586,Rail
"Orlando, FL",2015,1619373,Non-Rail
"Orlando, FL",2015,20583,Rail
"Orlando, FL",2016,1718380,Non-Rail
"Orlando, FL",2016,22852,Rail
"Orlando, FL",2017,1769061,Non-Rail
"Orlando, FL",2017,24526,Rail
"Orlando, FL",2018,1742345,Non-Rail
"Orlando, FL",2018,29489,Rail
"Orlando, FL",2019,1785389,Non-Rail
"Orlando, FL",2019,35850,Rail
"Orlando, FL",2020,1575509,Non-Rail
"Orlando, FL",2020,34340,Rail
"Orlando, FL",2021,406789,Non-Rail
"Orlando, FL",2021,8714,Rail
"Oshkosh, WI",2011,69177,Non-Rail
"Oshkosh, WI",2012,66753,Non-Rail
"Oshkosh, WI",2013,65280,Non-Rail
"Oshkosh, WI",2014,65584,Non-Rail
"Oshkosh, WI",2015,64935,Non-Rail
"Oshkosh, WI",2016,58444,Non-Rail
"Oshkosh, WI",2017,55930,Non-Rail
"Oshkosh, WI",2018,55820,Non-Rail
"Oshkosh, WI",2019,53818,Non-Rail
"Oshkosh, WI",2020,46716,Non-Rail
"Oshkosh, WI",2021,11891,Non-Rail
"Owensboro, KY",2015,92606,Non-Rail
"Owensboro, KY",2016,190299,Non-Rail
"Owensboro, KY",2017,195586,Non-Rail
"Owensboro, KY",2018,143960,Non-Rail
"Owensboro, KY",2019,96200,Non-Rail
"Owensboro, KY",2020,75585,Non-Rail
"Owensboro, KY",2021,16957,Non-Rail
"Oxnard, CA",2011,265513,Non-Rail
"Oxnard, CA",2012,294994,Non-Rail
"Oxnard, CA",2013,312670,Non-Rail
"Oxnard, CA",2014,322437,Non-Rail
"Oxnard, CA",2015,326865,Non-Rail
"Oxnard, CA",2016,331190,Non-Rail
"Oxnard, CA",2017,333920,Non-Rail
"Oxnard, CA",2018,339004,Non-Rail
"Oxnard, CA",2019,336792,Non-Rail
"Oxnard, CA",2020,278995,Non-Rail
"Oxnard, CA",2021,51324,Non-Rail
"Palm Bay-Melbourne, FL",2011,193465,Non-Rail
"Palm Bay-Melbourne, FL",2012,190605,Non-Rail
"Palm Bay-Melbourne, FL",2013,193500,Non-Rail
"Palm Bay-Melbourne, FL",2014,192710,Non-Rail
"Palm Bay-Melbourne, FL",2015,186627,Non-Rail
"Palm Bay-Melbourne, FL",2016,189524,Non-Rail
"Palm Bay-Melbourne, FL",2017,192421,Non-Rail
"Palm Bay-Melbourne, FL",2018,189191,Non-Rail
"Palm Bay-Melbourne, FL",2019,170135,Non-Rail
"Palm Bay-Melbourne, FL",2020,143276,Non-Rail
"Palm Bay-Melbourne, FL",2021,36248,Non-Rail
"Palm Coast-Daytona Beach-Port Orange, FL",2011,299315,Non-Rail
"Palm Coast-Daytona Beach-Port Orange, FL",2012,303492,Non-Rail
"Palm Coast-Daytona Beach-Port Orange, FL",2013,308574,Non-Rail
"Palm Coast-Daytona Beach-Port Orange, FL",2014,324692,Non-Rail
"Palm Coast-Daytona Beach-Port Orange, FL",2015,361213,Non-Rail
"Palm Coast-Daytona Beach-Port Orange, FL",2016,366371,Non-Rail
"Palm Coast-Daytona Beach-Port Orange, FL",2017,387985,Non-Rail
"Palm Coast-Daytona Beach-Port Orange, FL",2018,408050,Non-Rail
"Palm Coast-Daytona Beach-Port Orange, FL",2019,416517,Non-Rail
"Palm Coast-Daytona Beach-Port Orange, FL",2020,344778,Non-Rail
"Palm Coast-Daytona Beach-Port Orange, FL",2021,80963,Non-Rail
"Panama City, FL",2011,71966,Non-Rail
"Panama City, FL",2012,69230,Non-Rail
"Panama City, FL",2013,85836,Non-Rail
"Panama City, FL",2014,82508,Non-Rail
"Panama City, FL",2015,67193,Non-Rail
"Panama City, FL",2016,66399,Non-Rail
"Panama City, FL",2017,48218,Non-Rail
"Panama City, FL",2018,12630,Non-Rail
"Panama City, FL",2019,57002,Non-Rail
"Panama City, FL",2020,54946,Non-Rail
"Panama City, FL",2021,14085,Non-Rail
"Parkersburg, WV-OH",2011,37621,Non-Rail
"Pensacola, FL-AL",2011,129314,Non-Rail
"Pensacola, FL-AL",2012,134836,Non-Rail
"Pensacola, FL-AL",2013,129252,Non-Rail
"Pensacola, FL-AL",2014,143328,Non-Rail
"Pensacola, FL-AL",2015,151065,Non-Rail
"Pensacola, FL-AL",2016,173348,Non-Rail
"Pensacola, FL-AL",2017,170594,Non-Rail
"Pensacola, FL-AL",2018,179489,Non-Rail
"Pensacola, FL-AL",2019,190821,Non-Rail
"Pensacola, FL-AL",2020,162393,Non-Rail
"Pensacola, FL-AL",2021,25215,Non-Rail
"Peoria, IL",2011,166950,Non-Rail
"Peoria, IL",2012,168945,Non-Rail
"Peoria, IL",2013,168426,Non-Rail
"Peoria, IL",2014,178658,Non-Rail
"Peoria, IL",2015,185459,Non-Rail
"Peoria, IL",2016,182938,Non-Rail
"Peoria, IL",2017,177712,Non-Rail
"Peoria, IL",2018,184690,Non-Rail
"Peoria, IL",2019,194509,Non-Rail
"Peoria, IL",2020,149169,Non-Rail
"Petaluma, CA",2011,22463,Non-Rail
"Petaluma, CA",2012,22971,Non-Rail
"Petaluma, CA",2013,25444,Non-Rail
"Petaluma, CA",2014,26643,Non-Rail
"Petaluma, CA",2015,27434,Non-Rail
"Petaluma, CA",2016,28107,Non-Rail
"Petaluma, CA",2017,28050,Non-Rail
"Petaluma, CA",2018,27205,Non-Rail
"Petaluma, CA",2019,28118,Non-Rail
"Petaluma, CA",2020,24605,Non-Rail
"Petaluma, CA",2021,5768,Non-Rail
"Philadelphia, PA-NJ-DE-MD",2011,5992203,Non-Rail
"Philadelphia, PA-NJ-DE-MD",2011,2091889,Rail
"Philadelphia, PA-NJ-DE-MD",2012,5996045,Non-Rail
"Philadelphia, PA-NJ-DE-MD",2012,2100339,Rail
"Philadelphia, PA-NJ-DE-MD",2013,6029861,Non-Rail
"Philadelphia, PA-NJ-DE-MD",2013,2242230,Rail
"Philadelphia, PA-NJ-DE-MD",2014,6076833,Non-Rail
"Philadelphia, PA-NJ-DE-MD",2014,2352968,Rail
"Philadelphia, PA-NJ-DE-MD",2015,6151689,Non-Rail
"Philadelphia, PA-NJ-DE-MD",2015,2396391,Rail
"Philadelphia, PA-NJ-DE-MD",2016,6177451,Non-Rail
"Philadelphia, PA-NJ-DE-MD",2016,2421061,Rail
"Philadelphia, PA-NJ-DE-MD",2017,6271835,Non-Rail
"Philadelphia, PA-NJ-DE-MD",2017,2487904,Rail
"Philadelphia, PA-NJ-DE-MD",2018,6290691,Non-Rail
"Philadelphia, PA-NJ-DE-MD",2018,2533967,Rail
"Philadelphia, PA-NJ-DE-MD",2019,6394789,Non-Rail
"Philadelphia, PA-NJ-DE-MD",2019,2564497,Rail
"Philadelphia, PA-NJ-DE-MD",2020,5083078,Non-Rail
"Philadelphia, PA-NJ-DE-MD",2020,2055966,Rail
"Philadelphia, PA-NJ-DE-MD",2021,1281705,Non-Rail
"Philadelphia, PA-NJ-DE-MD",2021,481457,Rail
"Phoenix-Mesa, AZ",2011,2884502,Non-Rail
"Phoenix-Mesa, AZ",2011,166696,Rail
"Phoenix-Mesa, AZ",2012,2864265,Non-Rail
"Phoenix-Mesa, AZ",2012,169174,Rail
"Phoenix-Mesa, AZ",2013,2867605,Non-Rail
"Phoenix-Mesa, AZ",2013,168214,Rail
"Phoenix-Mesa, AZ",2014,2898732,Non-Rail
"Phoenix-Mesa, AZ",2014,165156,Rail
"Phoenix-Mesa, AZ",2015,2853217,Non-Rail
"Phoenix-Mesa, AZ",2015,174864,Rail
"Phoenix-Mesa, AZ",2016,3081523,Non-Rail
"Phoenix-Mesa, AZ",2016,228767,Rail
"Phoenix-Mesa, AZ",2017,3451991,Non-Rail
"Phoenix-Mesa, AZ",2017,241695,Rail
"Phoenix-Mesa, AZ",2018,3644531,Non-Rail
"Phoenix-Mesa, AZ",2018,217928,Rail
"Phoenix-Mesa, AZ",2019,3688004,Non-Rail
"Phoenix-Mesa, AZ",2019,220320,Rail
"Phoenix-Mesa, AZ",2020,3172206,Non-Rail
"Phoenix-Mesa, AZ",2020,203730,Rail
"Phoenix-Mesa, AZ",2021,870570,Non-Rail
"Phoenix-Mesa, AZ",2021,46381,Rail
"Pittsburgh, PA",2011,2249126,Non-Rail
"Pittsburgh, PA",2011,134853,Rail
"Pittsburgh, PA",2012,2328920,Non-Rail
"Pittsburgh, PA",2012,165603,Rail
"Pittsburgh, PA",2013,2455130,Non-Rail
"Pittsburgh, PA",2013,167159,Rail
"Pittsburgh, PA",2014,2563969,Non-Rail
"Pittsburgh, PA",2014,171736,Rail
"Pittsburgh, PA",2015,2597628,Non-Rail
"Pittsburgh, PA",2015,176215,Rail
"Pittsburgh, PA",2016,2604721,Non-Rail
"Pittsburgh, PA",2016,176540,Rail
"Pittsburgh, PA",2017,2606886,Non-Rail
"Pittsburgh, PA",2017,175006,Rail
"Pittsburgh, PA",2018,2591001,Non-Rail
"Pittsburgh, PA",2018,175862,Rail
"Pittsburgh, PA",2019,2558372,Non-Rail
"Pittsburgh, PA",2019,170523,Rail
"Pittsburgh, PA",2020,2148211,Non-Rail
"Pittsburgh, PA",2020,149563,Rail
"Pittsburgh, PA",2021,510969,Non-Rail
"Pittsburgh, PA",2021,30521,Rail
"Pittsfield, MA",2011,85519,Non-Rail
"Pittsfield, MA",2012,74970,Non-Rail
"Pittsfield, MA",2013,76578,Non-Rail
"Pittsfield, MA",2014,78804,Non-Rail
"Pittsfield, MA",2015,76064,Non-Rail
"Pittsfield, MA",2016,76201,Non-Rail
"Pittsfield, MA",2017,77683,Non-Rail
"Pittsfield, MA",2018,73063,Non-Rail
"Pittsfield, MA",2019,79093,Non-Rail
"Pittsfield, MA",2020,62978,Non-Rail
"Pittsfield, MA",2021,16754,Non-Rail
"Pocatello, ID",2011,54696,Non-Rail
"Port Arthur, TX",2011,25098,Non-Rail
"Port Huron, MI",2011,194888,Non-Rail
"Port Huron, MI",2012,202987,Non-Rail
"Port Huron, MI",2013,177894,Non-Rail
"Port Huron, MI",2014,180984,Non-Rail
"Port Huron, MI",2015,184895,Non-Rail
"Port Huron, MI",2016,186368,Non-Rail
"Port Huron, MI",2017,184744,Non-Rail
"Port Huron, MI",2018,188021,Non-Rail
"Port Huron, MI",2019,186813,Non-Rail
"Port Huron, MI",2020,123825,Non-Rail
"Port Huron, MI",2021,31273,Non-Rail
"Port St. Lucie, FL",2011,68808,Non-Rail
"Port St. Lucie, FL",2012,71063,Non-Rail
"Port St. Lucie, FL",2013,70191,Non-Rail
"Port St. Lucie, FL",2014,72381,Non-Rail
"Port St. Lucie, FL",2015,77363,Non-Rail
"Port St. Lucie, FL",2016,86944,Non-Rail
"Port St. Lucie, FL",2017,91037,Non-Rail
"Port St. Lucie, FL",2018,99260,Non-Rail
"Port St. Lucie, FL",2019,97934,Non-Rail
"Port St. Lucie, FL",2020,104976,Non-Rail
"Port St. Lucie, FL",2021,25287,Non-Rail
"Porterville, CA",2011,28046,Non-Rail
"Portland, ME",2011,140042,Non-Rail
"Portland, ME",2011,52795,Rail
"Portland, ME",2012,142240,Non-Rail
"Portland, ME",2012,57296,Rail
"Portland, ME",2013,121504,Non-Rail
"Portland, ME",2013,72145,Rail
"Portland, ME",2014,83416,Non-Rail
"Portland, ME",2014,69375,Rail
"Portland, ME",2015,87714,Non-Rail
"Portland, ME",2015,64332,Rail
"Portland, ME",2016,94856,Non-Rail
"Portland, ME",2016,68904,Rail
"Portland, ME",2017,89236,Non-Rail
"Portland, ME",2017,75465,Rail
"Portland, ME",2018,107613,Non-Rail
"Portland, ME",2018,78497,Rail
"Portland, ME",2019,127145,Non-Rail
"Portland, ME",2019,83743,Rail
"Portland, ME",2020,110895,Non-Rail
"Portland, ME",2020,51581,Rail
"Portland, ME",2021,2459,Non-Rail
"Portland, ME",2021,16320,Rail
"Portland, OR-WA",2011,2529331,Non-Rail
"Portland, OR-WA",2011,573937,Rail
"Portland, OR-WA",2012,2480553,Non-Rail
"Portland, OR-WA",2012,580954,Rail
"Portland, OR-WA",2013,2494204,Non-Rail
"Portland, OR-WA",2013,592466,Rail
"Portland, OR-WA",2014,2577041,Non-Rail
"Portland, OR-WA",2014,595961,Rail
"Portland, OR-WA",2015,2669741,Non-Rail
"Portland, OR-WA",2015,636381,Rail
"Portland, OR-WA",2016,2817233,Non-Rail
"Portland, OR-WA",2016,705686,Rail
"Portland, OR-WA",2017,2914979,Non-Rail
"Portland, OR-WA",2017,700898,Rail
"Portland, OR-WA",2018,2992797,Non-Rail
"Portland, OR-WA",2018,708760,Rail
"Portland, OR-WA",2019,3111319,Non-Rail
"Portland, OR-WA",2019,714979,Rail
"Portland, OR-WA",2020,2591262,Non-Rail
"Portland, OR-WA",2020,679342,Rail
"Portland, OR-WA",2021,609684,Non-Rail
"Portland, OR-WA",2021,159852,Rail
"Portsmouth, NH-ME",2011,44331,Non-Rail
"Pottstown, PA",2012,20570,Non-Rail
"Pottstown, PA",2013,21310,Non-Rail
"Pottstown, PA",2014,21576,Non-Rail
"Pottstown, PA",2015,21747,Non-Rail
"Pottstown, PA",2016,21875,Non-Rail
"Pottstown, PA",2017,21883,Non-Rail
"Pottstown, PA",2018,22159,Non-Rail
"Pottstown, PA",2019,21750,Non-Rail
"Pottstown, PA",2020,22121,Non-Rail
"Pottstown, PA",2021,5321,Non-Rail
"Poughkeepsie-Newburgh, NY-NJ",2011,195177,Non-Rail
"Poughkeepsie-Newburgh, NY-NJ",2012,187472,Non-Rail
"Poughkeepsie-Newburgh, NY-NJ",2013,156093,Non-Rail
"Poughkeepsie-Newburgh, NY-NJ",2014,134473,Non-Rail
"Poughkeepsie-Newburgh, NY-NJ",2015,134517,Non-Rail
"Poughkeepsie-Newburgh, NY-NJ",2016,144043,Non-Rail
"Poughkeepsie-Newburgh, NY-NJ",2017,161972,Non-Rail
"Poughkeepsie-Newburgh, NY-NJ",2018,176775,Non-Rail
"Poughkeepsie-Newburgh, NY-NJ",2019,92369,Non-Rail
"Poughkeepsie-Newburgh, NY-NJ",2020,122721,Non-Rail
"Poughkeepsie-Newburgh, NY-NJ",2021,32429,Non-Rail
"Providence, RI-MA",2011,1171146,Non-Rail
"Providence, RI-MA",2012,1127575,Non-Rail
"Providence, RI-MA",2013,1133827,Non-Rail
"Providence, RI-MA",2014,1110809,Non-Rail
"Providence, RI-MA",2015,1073568,Non-Rail
"Providence, RI-MA",2016,1058789,Non-Rail
"Providence, RI-MA",2017,1060988,Non-Rail
"Providence, RI-MA",2018,1061399,Non-Rail
"Providence, RI-MA",2019,1073791,Non-Rail
"Providence, RI-MA",2020,1001641,Non-Rail
"Providence, RI-MA",2021,243461,Non-Rail
"Pueblo, CO",2011,59944,Non-Rail
"Pueblo, CO",2012,61555,Non-Rail
"Pueblo, CO",2013,61214,Non-Rail
"Pueblo, CO",2014,59622,Non-Rail
"Pueblo, CO",2015,59875,Non-Rail
"Pueblo, CO",2016,59921,Non-Rail
"Pueblo, CO",2017,61913,Non-Rail
"Pueblo, CO",2018,60103,Non-Rail
"Pueblo, CO",2019,59875,Non-Rail
"Pueblo, CO",2020,48930,Non-Rail
"Pueblo, CO",2021,12913,Non-Rail
"Racine, WI",2011,100784,Non-Rail
"Racine, WI",2012,102736,Non-Rail
"Racine, WI",2013,97131,Non-Rail
"Racine, WI",2014,95535,Non-Rail
"Racine, WI",2015,94395,Non-Rail
"Racine, WI",2016,95878,Non-Rail
"Racine, WI",2017,95231,Non-Rail
"Racine, WI",2018,95643,Non-Rail
"Racine, WI",2019,96889,Non-Rail
"Racine, WI",2020,90984,Non-Rail
"Racine, WI",2021,22358,Non-Rail
"Raleigh, NC",2011,539373,Non-Rail
"Raleigh, NC",2012,425856,Non-Rail
"Raleigh, NC",2013,422104,Non-Rail
"Raleigh, NC",2014,513980,Non-Rail
"Raleigh, NC",2015,782448,Non-Rail
"Raleigh, NC",2016,840682,Non-Rail
"Raleigh, NC",2017,698823,Non-Rail
"Raleigh, NC",2018,699916,Non-Rail
"Raleigh, NC",2019,790974,Non-Rail
"Raleigh, NC",2020,623736,Non-Rail
"Raleigh, NC",2021,146489,Non-Rail
"Rapid City, SD",2011,41073,Non-Rail
"Reading, PA",2011,224956,Non-Rail
"Reading, PA",2012,225056,Non-Rail
"Reading, PA",2013,223569,Non-Rail
"Reading, PA",2014,215624,Non-Rail
"Reading, PA",2015,215833,Non-Rail
"Reading, PA",2016,103007,Non-Rail
"Redding, CA",2011,62725,Non-Rail
"Redding, CA",2012,60202,Non-Rail
"Redding, CA",2013,60008,Non-Rail
"Redding, CA",2014,59234,Non-Rail
"Redding, CA",2015,59901,Non-Rail
"Redding, CA",2016,59937,Non-Rail
"Redding, CA",2017,60367,Non-Rail
"Redding, CA",2018,59285,Non-Rail
"Redding, CA",2019,56825,Non-Rail
"Redding, CA",2020,48542,Non-Rail
"Redding, CA",2021,11792,Non-Rail
"Reno, NV-CA",2011,344163,Non-Rail
"Reno, NV-CA",2012,347286,Non-Rail
"Reno, NV-CA",2013,355066,Non-Rail
"Reno, NV-CA",2014,363659,Non-Rail
"Reno, NV-CA",2015,367974,Non-Rail
"Reno, NV-CA",2016,379795,Non-Rail
"Reno, NV-CA",2017,398066,Non-Rail
"Reno, NV-CA",2018,422770,Non-Rail
"Reno, NV-CA",2019,454412,Non-Rail
"Reno, NV-CA",2020,433744,Non-Rail
"Reno, NV-CA",2021,103154,Non-Rail
"Richmond, VA",2011,670954,Non-Rail
"Richmond, VA",2012,619473,Non-Rail
"Richmond, VA",2013,610980,Non-Rail
"Richmond, VA",2014,623070,Non-Rail
"Richmond, VA",2015,633248,Non-Rail
"Richmond, VA",2016,656174,Non-Rail
"Richmond, VA",2017,622674,Non-Rail
"Richmond, VA",2018,632785,Non-Rail
"Richmond, VA",2019,702146,Non-Rail
"Richmond, VA",2020,641050,Non-Rail
"Richmond, VA",2021,145556,Non-Rail
"Riverside-San Bernardino, CA",2011,1467474,Non-Rail
"Riverside-San Bernardino, CA",2012,1498834,Non-Rail
"Riverside-San Bernardino, CA",2013,1537246,Non-Rail
"Riverside-San Bernardino, CA",2014,1561918,Non-Rail
"Riverside-San Bernardino, CA",2015,1642538,Non-Rail
"Riverside-San Bernardino, CA",2016,1667878,Non-Rail
"Riverside-San Bernardino, CA",2017,1714773,Non-Rail
"Riverside-San Bernardino, CA",2018,1786384,Non-Rail
"Riverside-San Bernardino, CA",2019,1820192,Non-Rail
"Riverside-San Bernardino, CA",2020,1251980,Non-Rail
"Riverside-San Bernardino, CA",2021,265046,Non-Rail
"Roanoke, VA",2011,143490,Non-Rail
"Roanoke, VA",2012,146173,Non-Rail
