UZAName,Year,VRH,Category
"Eugene, OR",2014,7716879,Non-Rail
"Eugene, OR",2015,8774468,Non-Rail
"Eugene, OR",2016,8994627,Non-Rail
"Eugene, OR",2017,8731599,Non-Rail
"Eugene, OR",2018,8310301,Non-Rail
"Eugene, OR",2019,8458480,Non-Rail
"Eugene, OR",2020,5138150,Non-Rail
"Eugene, OR",2021,1296426,Non-Rail
"Evansville, IN-KY",2011,1600767,Non-Rail
"Evansville, IN-KY",2012,1663964,Non-Rail
"Evansville, IN-KY",2013,1609553,Non-Rail
"Evansville, IN-KY",2014,1655408,Non-Rail
"Evansville, IN-KY",2015,1625485,Non-Rail
"Evansville, IN-KY",2016,1573225,Non-Rail
"Evansville, IN-KY",2017,1520204,Non-Rail
"Evansville, IN-KY",2018,1508203,Non-Rail
"Evansville, IN-KY",2019,1444491,Non-Rail
"Evansville, IN-KY",2020,1074168,Non-Rail
"Evansville, IN-KY",2021,283581,Non-Rail
"Fairbanks, AK",2011,571381,Non-Rail
"Fairbanks, AK",2012,633871,Non-Rail
"Fairfield, CA",2011,1813232,Non-Rail
"Fairfield, CA",2012,1824987,Non-Rail
"Fairfield, CA",2013,1842352,Non-Rail
"Fairfield, CA",2014,1854960,Non-Rail
"Fairfield, CA",2015,1863845,Non-Rail
"Fairfield, CA",2016,1965742,Non-Rail
"Fairfield, CA",2017,1956278,Non-Rail
"Fairfield, CA",2018,2007355,Non-Rail
"Fairfield, CA",2019,2015200,Non-Rail
"Fairfield, CA",2020,1277623,Non-Rail
"Fairfield, CA",2021,311302,Non-Rail
"Fargo, ND-MN",2011,1499313,Non-Rail
"Fargo, ND-MN",2012,1565816,Non-Rail
"Fargo, ND-MN",2013,1651722,Non-Rail
"Fargo, ND-MN",2014,1709644,Non-Rail
"Fargo, ND-MN",2015,1744776,Non-Rail
"Fargo, ND-MN",2016,1756093,Non-Rail
"Fargo, ND-MN",2017,1824901,Non-Rail
"Fargo, ND-MN",2018,1888415,Non-Rail
"Fargo, ND-MN",2019,1844125,Non-Rail
"Fargo, ND-MN",2020,1701190,Non-Rail
"Fargo, ND-MN",2021,458266,Non-Rail
"Fayetteville, NC",2011,1122590,Non-Rail
"Fayetteville, NC",2012,1241597,Non-Rail
"Fayetteville, NC",2013,1291539,Non-Rail
"Fayetteville, NC",2014,1385453,Non-Rail
"Fayetteville, NC",2015,1639566,Non-Rail
"Fayetteville, NC",2016,1687184,Non-Rail
"Fayetteville, NC",2017,1718674,Non-Rail
"Fayetteville, NC",2018,1788789,Non-Rail
"Fayetteville, NC",2019,1793778,Non-Rail
"Fayetteville, NC",2020,1452570,Non-Rail
"Fayetteville, NC",2021,335583,Non-Rail
"Fayetteville-Springdale-Rogers, AR-MO",2011,1043357,Non-Rail
"Fayetteville-Springdale-Rogers, AR-MO",2012,643126,Non-Rail
"Fayetteville-Springdale-Rogers, AR-MO",2013,648293,Non-Rail
"Fayetteville-Springdale-Rogers, AR-MO",2014,940382,Non-Rail
"Fayetteville-Springdale-Rogers, AR-MO",2015,1159901,Non-Rail
"Fayetteville-Springdale-Rogers, AR-MO",2016,1183666,Non-Rail
"Fayetteville-Springdale-Rogers, AR-MO",2017,1025235,Non-Rail
"Fayetteville-Springdale-Rogers, AR-MO",2018,778774,Non-Rail
"Flagstaff, AZ",2011,787072,Non-Rail
"Flagstaff, AZ",2012,819614,Non-Rail
"Flagstaff, AZ",2013,838998,Non-Rail
"Flagstaff, AZ",2014,896669,Non-Rail
"Flagstaff, AZ",2015,938626,Non-Rail
"Flagstaff, AZ",2016,1119587,Non-Rail
"Flagstaff, AZ",2017,1193653,Non-Rail
"Flagstaff, AZ",2018,1178973,Non-Rail
"Flagstaff, AZ",2019,1152500,Non-Rail
"Flagstaff, AZ",2020,948280,Non-Rail
"Flagstaff, AZ",2021,270562,Non-Rail
"Flint, MI",2011,7072931,Non-Rail
"Flint, MI",2012,7027250,Non-Rail
"Flint, MI",2013,7176593,Non-Rail
"Flint, MI",2014,6569905,Non-Rail
"Flint, MI",2015,6765746,Non-Rail
"Flint, MI",2016,7530348,Non-Rail
"Flint, MI",2017,8357974,Non-Rail
"Flint, MI",2018,8539146,Non-Rail
"Flint, MI",2019,9670038,Non-Rail
"Flint, MI",2020,6622137,Non-Rail
"Flint, MI",2021,1776913,Non-Rail
"Florence, AL",2011,531125,Non-Rail
"Florence, AL",2012,475276,Non-Rail
"Florence, AL",2013,404804,Non-Rail
"Florence, AL",2014,383317,Non-Rail
"Florence, AL",2015,431239,Non-Rail
"Florence, AL",2016,459075,Non-Rail
"Florence, AL",2017,482316,Non-Rail
"Florence, AL",2018,499693,Non-Rail
"Florence, AL",2019,526506,Non-Rail
"Florence, AL",2020,310600,Non-Rail
"Florence, AL",2021,77814,Non-Rail
"Florence, SC",2011,2835509,Non-Rail
"Florence, SC",2012,2805397,Non-Rail
"Florence, SC",2013,554279,Non-Rail
"Fond du Lac, WI",2011,391974,Non-Rail
"Fond du Lac, WI",2012,358065,Non-Rail
"Fort Collins, CO",2011,4390893,Non-Rail
"Fort Collins, CO",2012,4230526,Non-Rail
"Fort Collins, CO",2013,3449505,Non-Rail
"Fort Collins, CO",2014,3773145,Non-Rail
"Fort Collins, CO",2015,3770719,Non-Rail
"Fort Collins, CO",2016,3610993,Non-Rail
"Fort Collins, CO",2017,3460674,Non-Rail
"Fort Collins, CO",2018,3422444,Non-Rail
"Fort Collins, CO",2019,3312840,Non-Rail
"Fort Collins, CO",2020,2266329,Non-Rail
"Fort Collins, CO",2021,546814,Non-Rail
"Fort Smith, AR-OK",2011,459497,Non-Rail
"Fort Smith, AR-OK",2012,437616,Non-Rail
"Fort Smith, AR-OK",2013,110202,Non-Rail
"Fort Walton Beach-Navarre-Wright, FL",2011,1131721,Non-Rail
"Fort Walton Beach-Navarre-Wright, FL",2012,1154897,Non-Rail
"Fort Walton Beach-Navarre-Wright, FL",2013,1182703,Non-Rail
"Fort Walton Beach-Navarre-Wright, FL",2014,1145039,Non-Rail
"Fort Walton Beach-Navarre-Wright, FL",2015,1165221,Non-Rail
"Fort Walton Beach-Navarre-Wright, FL",2016,1387774,Non-Rail
"Fort Walton Beach-Navarre-Wright, FL",2017,1437972,Non-Rail
"Fort Walton Beach-Navarre-Wright, FL",2018,1388298,Non-Rail
"Fort Walton Beach-Navarre-Wright, FL",2019,1230723,Non-Rail
"Fort Walton Beach-Navarre-Wright, FL",2020,911268,Non-Rail
"Fort Walton Beach-Navarre-Wright, FL",2021,216628,Non-Rail
"Fort Wayne, IN",2011,1656129,Non-Rail
"Fort Wayne, IN",2012,1691247,Non-Rail
"Fort Wayne, IN",2013,1757636,Non-Rail
"Fort Wayne, IN",2014,1770560,Non-Rail
"Fort Wayne, IN",2015,1790166,Non-Rail
"Fort Wayne, IN",2016,1889102,Non-Rail
"Fort Wayne, IN",2017,1965948,Non-Rail
"Fort Wayne, IN",2018,1831514,Non-Rail
"Fort Wayne, IN",2019,1876603,Non-Rail
"Fort Wayne, IN",2020,1758523,Non-Rail
"Fort Wayne, IN",2021,438767,Non-Rail
"Frederick, MD",2011,1146663,Non-Rail
"Frederick, MD",2012,1100425,Non-Rail
"Frederick, MD",2013,1075139,Non-Rail
"Frederick, MD",2014,1077943,Non-Rail
"Frederick, MD",2015,1122123,Non-Rail
"Frederick, MD",2016,1115120,Non-Rail
"Frederick, MD",2017,1158605,Non-Rail
"Frederick, MD",2018,1225716,Non-Rail
"Frederick, MD",2019,1151316,Non-Rail
"Frederick, MD",2020,874053,Non-Rail
"Frederick, MD",2021,236037,Non-Rail
"Fredericksburg, VA",2011,430061,Non-Rail
"Fresno, CA",2011,5005896,Non-Rail
"Fresno, CA",2012,4992779,Non-Rail
"Fresno, CA",2013,4974702,Non-Rail
"Fresno, CA",2014,4985823,Non-Rail
"Fresno, CA",2015,5029200,Non-Rail
"Fresno, CA",2016,5020004,Non-Rail
"Fresno, CA",2017,5304437,Non-Rail
"Fresno, CA",2018,5789251,Non-Rail
"Fresno, CA",2019,5877294,Non-Rail
"Fresno, CA",2020,5307339,Non-Rail
"Fresno, CA",2021,1319939,Non-Rail
"Gainesville, FL",2011,3605861,Non-Rail
"Gainesville, FL",2012,3810512,Non-Rail
"Gainesville, FL",2013,3847440,Non-Rail
"Gainesville, FL",2014,4069847,Non-Rail
"Gainesville, FL",2015,4120125,Non-Rail
"Gainesville, FL",2016,4208675,Non-Rail
"Gainesville, FL",2017,4523977,Non-Rail
"Gainesville, FL",2018,4564298,Non-Rail
"Gainesville, FL",2019,4721427,Non-Rail
"Gainesville, FL",2020,3601780,Non-Rail
"Gainesville, FL",2021,1009839,Non-Rail
"Gainesville, GA",2011,407859,Non-Rail
"Gainesville, GA",2012,420136,Non-Rail
"Gainesville, GA",2013,417883,Non-Rail
"Gainesville, GA",2014,211933,Non-Rail
"Galveston, TX",2011,613180,Non-Rail
"Galveston, TX",2012,771382,Non-Rail
"Glens Falls, NY",2011,350878,Non-Rail
"Grand Forks, ND-MN",2011,637758,Non-Rail
"Grand Forks, ND-MN",2012,587900,Non-Rail
"Grand Forks, ND-MN",2013,570772,Non-Rail
"Grand Forks, ND-MN",2014,539340,Non-Rail
"Grand Forks, ND-MN",2015,542713,Non-Rail
"Grand Forks, ND-MN",2016,578877,Non-Rail
"Grand Forks, ND-MN",2017,593969,Non-Rail
"Grand Forks, ND-MN",2018,610132,Non-Rail
"Grand Forks, ND-MN",2019,614603,Non-Rail
"Grand Forks, ND-MN",2020,533747,Non-Rail
"Grand Forks, ND-MN",2021,153533,Non-Rail
"Grand Junction, CO",2011,867024,Non-Rail
"Grand Junction, CO",2012,1009021,Non-Rail
"Grand Junction, CO",2013,988486,Non-Rail
"Grand Junction, CO",2014,966905,Non-Rail
"Grand Junction, CO",2015,959088,Non-Rail
"Grand Rapids, MI",2011,7922436,Non-Rail
"Grand Rapids, MI",2012,8042760,Non-Rail
"Grand Rapids, MI",2013,8181780,Non-Rail
"Grand Rapids, MI",2014,8431769,Non-Rail
"Grand Rapids, MI",2015,8380613,Non-Rail
"Grand Rapids, MI",2016,8327771,Non-Rail
"Grand Rapids, MI",2017,8282233,Non-Rail
"Grand Rapids, MI",2018,8331196,Non-Rail
"Grand Rapids, MI",2019,8480791,Non-Rail
"Grand Rapids, MI",2020,6197065,Non-Rail
"Grand Rapids, MI",2021,1713338,Non-Rail
"Great Falls, MT",2011,569624,Non-Rail
"Great Falls, MT",2012,572377,Non-Rail
"Great Falls, MT",2013,560104,Non-Rail
"Great Falls, MT",2014,561958,Non-Rail
"Great Falls, MT",2015,570662,Non-Rail
"Great Falls, MT",2016,567633,Non-Rail
"Great Falls, MT",2017,593922,Non-Rail
"Great Falls, MT",2018,618535,Non-Rail
"Great Falls, MT",2019,642875,Non-Rail
"Great Falls, MT",2020,493260,Non-Rail
"Great Falls, MT",2021,150899,Non-Rail
"Greeley, CO",2011,564562,Non-Rail
"Greeley, CO",2012,559879,Non-Rail
"Greeley, CO",2013,586715,Non-Rail
"Green Bay, WI",2011,1522351,Non-Rail
"Green Bay, WI",2012,1400505,Non-Rail
"Green Bay, WI",2013,1453808,Non-Rail
"Green Bay, WI",2014,1422713,Non-Rail
"Green Bay, WI",2015,1428566,Non-Rail
"Green Bay, WI",2016,1440193,Non-Rail
"Green Bay, WI",2017,1381390,Non-Rail
"Green Bay, WI",2018,1429520,Non-Rail
"Green Bay, WI",2019,1434453,Non-Rail
"Green Bay, WI",2020,876394,Non-Rail
"Green Bay, WI",2021,222325,Non-Rail
"Greensboro, NC",2011,7584301,Non-Rail
"Greensboro, NC",2012,7118949,Non-Rail
"Greensboro, NC",2013,6269864,Non-Rail
"Greensboro, NC",2014,5625937,Non-Rail
"Greensboro, NC",2015,5903292,Non-Rail
"Greensboro, NC",2016,6319738,Non-Rail
"Greensboro, NC",2017,6481353,Non-Rail
"Greensboro, NC",2018,6805066,Non-Rail
"Greensboro, NC",2019,7621646,Non-Rail
"Greensboro, NC",2020,5242295,Non-Rail
"Greensboro, NC",2021,1292601,Non-Rail
"Greenville, SC",2011,726459,Non-Rail
"Greenville, SC",2012,731530,Non-Rail
"Greenville, SC",2013,740343,Non-Rail
"Greenville, SC",2014,964230,Non-Rail
"Greenville, SC",2015,1416454,Non-Rail
"Greenville, SC",2016,1606382,Non-Rail
"Greenville, SC",2017,1654341,Non-Rail
"Greenville, SC",2018,1670941,Non-Rail
"Greenville, SC",2019,1601293,Non-Rail
"Greenville, SC",2020,1453591,Non-Rail
"Greenville, SC",2021,454985,Non-Rail
"Gulfport, MS",2011,2546767,Non-Rail
"Gulfport, MS",2012,2378328,Non-Rail
"Gulfport, MS",2013,2292512,Non-Rail
"Gulfport, MS",2014,2218780,Non-Rail
"Gulfport, MS",2015,2088253,Non-Rail
"Gulfport, MS",2016,2043116,Non-Rail
"Gulfport, MS",2017,1836145,Non-Rail
"Gulfport, MS",2018,1735493,Non-Rail
"Gulfport, MS",2019,1746351,Non-Rail
"Gulfport, MS",2020,1362432,Non-Rail
"Gulfport, MS",2021,375339,Non-Rail
"Hagerstown, MD-WV-PA",2011,477250,Non-Rail
"Hanford, CA",2011,8392617,Non-Rail
"Hanford, CA",2012,18025274,Non-Rail
"Hanford, CA",2013,9850792,Non-Rail
"Hanford, CA",2014,10005099,Non-Rail
"Hanford, CA",2015,10708822,Non-Rail
"Hanford, CA",2016,11474947,Non-Rail
"Hanford, CA",2017,11482288,Non-Rail
"Hanford, CA",2018,11984540,Non-Rail
"Hanford, CA",2019,11670507,Non-Rail
"Hanford, CA",2020,10990324,Non-Rail
"Hanford, CA",2021,2238136,Non-Rail
"Harrisburg, PA",2011,3277053,Non-Rail
"Harrisburg, PA",2012,3044457,Non-Rail
"Harrisburg, PA",2013,3039907,Non-Rail
"Harrisburg, PA",2014,3037025,Non-Rail
"Harrisburg, PA",2015,3023941,Non-Rail
"Harrisburg, PA",2016,3150391,Non-Rail
"Harrisburg, PA",2017,3230476,Non-Rail
"Harrisburg, PA",2018,3149908,Non-Rail
"Harrisburg, PA",2019,3261705,Non-Rail
"Harrisburg, PA",2020,2693288,Non-Rail
"Harrisburg, PA",2021,696456,Non-Rail
"Harrisonburg, VA",2011,628816,Non-Rail
"Harrisonburg, VA",2012,661413,Non-Rail
"Harrisonburg, VA",2013,691630,Non-Rail
"Harrisonburg, VA",2014,714416,Non-Rail
"Harrisonburg, VA",2015,746106,Non-Rail
"Harrisonburg, VA",2016,750221,Non-Rail
"Harrisonburg, VA",2017,760535,Non-Rail
"Harrisonburg, VA",2018,745309,Non-Rail
"Harrisonburg, VA",2019,798019,Non-Rail
"Harrisonburg, VA",2020,665482,Non-Rail
"Harrisonburg, VA",2021,204882,Non-Rail
"Hartford, CT",2011,15949600,Non-Rail
"Hartford, CT",2011,1024969,Rail
"Hartford, CT",2012,15956403,Non-Rail
"Hartford, CT",2012,1140844,Rail
"Hartford, CT",2013,15585867,Non-Rail
"Hartford, CT",2013,1676961,Rail
"Hartford, CT",2014,13943081,Non-Rail
"Hartford, CT",2014,1950620,Rail
"Hartford, CT",2015,14583869,Non-Rail
"Hartford, CT",2015,1889846,Rail
"Hartford, CT",2016,15988298,Non-Rail
"Hartford, CT",2016,1731229,Rail
"Hartford, CT",2017,15710092,Non-Rail
"Hartford, CT",2017,1696100,Rail
"Hartford, CT",2018,16037859,Non-Rail
"Hartford, CT",2018,1380211,Rail
"Hartford, CT",2019,16137620,Non-Rail
"Hartford, CT",2019,1554186,Rail
"Hartford, CT",2020,14082825,Non-Rail
"Hartford, CT",2020,1094874,Rail
"Hartford, CT",2021,3514339,Non-Rail
"Hartford, CT",2021,206289,Rail
"Hickory, NC",2011,1245204,Non-Rail
"Hickory, NC",2012,1322477,Non-Rail
"Hickory, NC",2013,1134137,Non-Rail
"Hickory, NC",2014,1035743,Non-Rail
"Hickory, NC",2015,1052788,Non-Rail
"Hickory, NC",2016,1127999,Non-Rail
"Hickory, NC",2017,1215320,Non-Rail
"Hickory, NC",2018,1248894,Non-Rail
"Hickory, NC",2019,1262167,Non-Rail
"Hickory, NC",2020,853962,Non-Rail
"Hickory, NC",2021,193199,Non-Rail
"High Point, NC",2011,590444,Non-Rail
"Holland, MI",2011,837899,Non-Rail
"Holland, MI",2012,782275,Non-Rail
"Holland, MI",2013,795165,Non-Rail
"Holland, MI",2014,808433,Non-Rail
"Holland, MI",2015,779013,Non-Rail
"Holland, MI",2016,779322,Non-Rail
"Holland, MI",2017,825571,Non-Rail
"Holland, MI",2018,921425,Non-Rail
"Holland, MI",2019,926947,Non-Rail
"Holland, MI",2020,464839,Non-Rail
"Holland, MI",2021,105597,Non-Rail
"Houston, TX",2011,68170650,Non-Rail
"Houston, TX",2011,912899,Rail
"Houston, TX",2012,68769672,Non-Rail
"Houston, TX",2012,910792,Rail
"Houston, TX",2013,69093635,Non-Rail
"Houston, TX",2013,1053590,Rail
"Houston, TX",2014,70099470,Non-Rail
"Houston, TX",2014,1725836,Rail
"Houston, TX",2015,71745936,Non-Rail
"Houston, TX",2015,2760785,Rail
"Houston, TX",2016,72470578,Non-Rail
"Houston, TX",2016,3371306,Rail
"Houston, TX",2017,72002848,Non-Rail
"Houston, TX",2017,3433305,Rail
"Houston, TX",2018,73883813,Non-Rail
"Houston, TX",2018,3509443,Rail
"Houston, TX",2019,75270589,Non-Rail
"Houston, TX",2019,3439377,Rail
"Houston, TX",2020,57580541,Non-Rail
"Houston, TX",2020,3150386,Rail
"Houston, TX",2021,12218762,Non-Rail
"Houston, TX",2021,569229,Rail
"Huntington, WV-KY-OH",2011,1289675,Non-Rail
"Huntington, WV-KY-OH",2012,1299624,Non-Rail
"Huntington, WV-KY-OH",2013,1300660,Non-Rail
"Huntington, WV-KY-OH",2014,1328433,Non-Rail
"Huntington, WV-KY-OH",2015,1308868,Non-Rail
"Huntington, WV-KY-OH",2016,1316201,Non-Rail
"Huntington, WV-KY-OH",2017,1310781,Non-Rail
"Huntington, WV-KY-OH",2018,1215803,Non-Rail
"Huntington, WV-KY-OH",2019,1230008,Non-Rail
"Huntington, WV-KY-OH",2020,1119379,Non-Rail
"Huntington, WV-KY-OH",2021,269704,Non-Rail
"Huntsville, AL",2011,1063082,Non-Rail
"Huntsville, AL",2012,1072189,Non-Rail
"Huntsville, AL",2013,1082955,Non-Rail
"Huntsville, AL",2014,1076165,Non-Rail
"Huntsville, AL",2015,1045581,Non-Rail
"Huntsville, AL",2016,1052863,Non-Rail
"Huntsville, AL",2017,1028699,Non-Rail
"Huntsville, AL",2018,1045510,Non-Rail
"Huntsville, AL",2019,1207407,Non-Rail
"Huntsville, AL",2020,1207288,Non-Rail
"Huntsville, AL",2021,291406,Non-Rail
"Idaho Falls, ID",2011,668791,Non-Rail
"Indianapolis, IN",2011,9408003,Non-Rail
"Indianapolis, IN",2012,9394589,Non-Rail
"Indianapolis, IN",2013,9572571,Non-Rail
"Indianapolis, IN",2014,9932041,Non-Rail
"Indianapolis, IN",2015,9804558,Non-Rail
"Indianapolis, IN",2016,9926235,Non-Rail
"Indianapolis, IN",2017,9900125,Non-Rail
"Indianapolis, IN",2018,11515901,Non-Rail
"Indianapolis, IN",2019,11738628,Non-Rail
"Indianapolis, IN",2020,11110341,Non-Rail
"Indianapolis, IN",2021,2650747,Non-Rail
"Indio-Cathedral City, CA",2011,3290128,Non-Rail
"Indio-Cathedral City, CA",2012,3424482,Non-Rail
"Indio-Cathedral City, CA",2013,3654795,Non-Rail
"Indio-Cathedral City, CA",2014,4130836,Non-Rail
"Indio-Cathedral City, CA",2015,4157143,Non-Rail
"Indio-Cathedral City, CA",2016,4539113,Non-Rail
"Indio-Cathedral City, CA",2017,4588851,Non-Rail
"Indio-Cathedral City, CA",2018,4654047,Non-Rail
"Indio-Cathedral City, CA",2019,4602341,Non-Rail
"Indio-Cathedral City, CA",2020,3958845,Non-Rail
"Indio-Cathedral City, CA",2021,981475,Non-Rail
"Iowa City, IA",2011,2151141,Non-Rail
"Iowa City, IA",2012,2175464,Non-Rail
"Iowa City, IA",2013,2152680,Non-Rail
"Iowa City, IA",2014,2111887,Non-Rail
"Iowa City, IA",2015,2139772,Non-Rail
"Iowa City, IA",2016,2182279,Non-Rail
"Iowa City, IA",2017,2160673,Non-Rail
"Iowa City, IA",2018,2098712,Non-Rail
"Iowa City, IA",2019,2037732,Non-Rail
"Iowa City, IA",2020,1632509,Non-Rail
"Iowa City, IA",2021,434548,Non-Rail
"Ithaca, NY",2011,2152706,Non-Rail
"Ithaca, NY",2012,2061997,Non-Rail
"Ithaca, NY",2013,2087539,Non-Rail
"Ithaca, NY",2014,2081161,Non-Rail
"Ithaca, NY",2015,2103628,Non-Rail
"Ithaca, NY",2016,2032170,Non-Rail
"Ithaca, NY",2017,2012100,Non-Rail
"Ithaca, NY",2018,2096413,Non-Rail
"Ithaca, NY",2019,2182861,Non-Rail
"Ithaca, NY",2020,1560034,Non-Rail
"Ithaca, NY",2021,394920,Non-Rail
"Jackson, MI",2011,745415,Non-Rail
"Jackson, MI",2012,754988,Non-Rail
"Jackson, MI",2013,733184,Non-Rail
"Jackson, MI",2014,684722,Non-Rail
"Jackson, MI",2015,607206,Non-Rail
"Jackson, MI",2016,552346,Non-Rail
"Jackson, MI",2017,546785,Non-Rail
"Jackson, MI",2018,545642,Non-Rail
"Jackson, MI",2019,530118,Non-Rail
"Jackson, MI",2020,455112,Non-Rail
"Jackson, MI",2021,119232,Non-Rail
"Jackson, MS",2011,1151775,Non-Rail
"Jackson, MS",2012,996003,Non-Rail
"Jackson, MS",2013,1073501,Non-Rail
"Jackson, MS",2014,1073512,Non-Rail
"Jackson, MS",2015,1023276,Non-Rail
"Jackson, MS",2016,1035753,Non-Rail
"Jackson, MS",2017,1028385,Non-Rail
"Jackson, MS",2018,1142515,Non-Rail
"Jackson, MS",2019,1138090,Non-Rail
"Jackson, MS",2020,1131724,Non-Rail
"Jackson, MS",2021,281010,Non-Rail
"Jackson, TN",2011,768499,Non-Rail
"Jackson, TN",2012,780458,Non-Rail
"Jackson, TN",2013,764815,Non-Rail
"Jackson, TN",2014,798593,Non-Rail
"Jackson, TN",2015,777694,Non-Rail
"Jackson, TN",2016,766645,Non-Rail
"Jackson, TN",2017,774968,Non-Rail
"Jackson, TN",2018,799325,Non-Rail
"Jackson, TN",2019,802573,Non-Rail
"Jackson, TN",2020,741459,Non-Rail
"Jackson, TN",2021,181952,Non-Rail
"Jacksonville, FL",2011,13066391,Non-Rail
"Jacksonville, FL",2012,13032084,Non-Rail
"Jacksonville, FL",2012,180246,Rail
"Jacksonville, FL",2013,12864838,Non-Rail
"Jacksonville, FL",2013,181133,Rail
"Jacksonville, FL",2014,12829815,Non-Rail
"Jacksonville, FL",2014,170635,Rail
"Jacksonville, FL",2015,13681224,Non-Rail
"Jacksonville, FL",2015,167831,Rail
"Jacksonville, FL",2016,13691391,Non-Rail
"Jacksonville, FL",2016,161787,Rail
"Jacksonville, FL",2017,13955042,Non-Rail
"Jacksonville, FL",2017,157791,Rail
"Jacksonville, FL",2018,13290444,Non-Rail
"Jacksonville, FL",2018,144942,Rail
"Jacksonville, FL",2019,13896988,Non-Rail
"Jacksonville, FL",2019,132798,Rail
"Jacksonville, FL",2020,10781480,Non-Rail
"Jacksonville, FL",2020,80038,Rail
"Jacksonville, FL",2021,2848964,Non-Rail
"Jacksonville, FL",2021,20938,Rail
"Janesville, WI",2011,481000,Non-Rail
"Janesville, WI",2012,506128,Non-Rail
"Janesville, WI",2013,555064,Non-Rail
"Jefferson City, MO",2011,527384,Non-Rail
"Johnson City, TN",2011,628535,Non-Rail
"Johnson City, TN",2017,1482215,Non-Rail
"Johnson City, TN",2018,3037675,Non-Rail
"Johnson City, TN",2019,2773913,Non-Rail
"Johnson City, TN",2020,1952621,Non-Rail
"Johnson City, TN",2021,493195,Non-Rail
"Johnstown, PA",2011,1182465,Non-Rail
"Johnstown, PA",2011,3526,Rail
"Johnstown, PA",2012,1312888,Non-Rail
"Johnstown, PA",2012,3599,Rail
"Johnstown, PA",2013,1337165,Non-Rail
"Johnstown, PA",2013,3203,Rail
"Johnstown, PA",2014,1383769,Non-Rail
"Johnstown, PA",2014,2741,Rail
"Johnstown, PA",2015,1425312,Non-Rail
"Johnstown, PA",2015,2082,Rail
"Johnstown, PA",2016,1426001,Non-Rail
"Johnstown, PA",2016,2294,Rail
"Johnstown, PA",2017,1430559,Non-Rail
"Johnstown, PA",2017,2535,Rail
"Johnstown, PA",2018,1426353,Non-Rail
"Johnstown, PA",2018,2121,Rail
"Johnstown, PA",2019,1444159,Non-Rail
"Johnstown, PA",2019,2697,Rail
"Johnstown, PA",2020,1220392,Non-Rail
"Johnstown, PA",2020,859,Rail
"Johnstown, PA",2021,276639,Non-Rail
"Kahului, HI",2012,3382303,Non-Rail
"Kahului, HI",2013,2809904,Non-Rail
"Kahului, HI",2014,3242676,Non-Rail
"Kahului, HI",2015,2969265,Non-Rail
"Kahului, HI",2016,2855793,Non-Rail
"Kahului, HI",2017,2899902,Non-Rail
"Kahului, HI",2018,2650819,Non-Rail
"Kahului, HI",2019,2762367,Non-Rail
"Kahului, HI",2020,2121438,Non-Rail
"Kahului, HI",2021,516315,Non-Rail
"Kalamazoo, MI",2011,2542882,Non-Rail
"Kalamazoo, MI",2012,2587690,Non-Rail
"Kalamazoo, MI",2013,2645346,Non-Rail
"Kalamazoo, MI",2014,2650126,Non-Rail
"Kalamazoo, MI",2015,2734162,Non-Rail
"Kalamazoo, MI",2016,2835763,Non-Rail
"Kalamazoo, MI",2017,3012624,Non-Rail
"Kalamazoo, MI",2018,3036373,Non-Rail
"Kalamazoo, MI",2019,3155154,Non-Rail
"Kalamazoo, MI",2020,1881284,Non-Rail
"Kalamazoo, MI",2021,473495,Non-Rail
"Kankakee, IL",2011,982243,Non-Rail
"Kankakee, IL",2012,986135,Non-Rail
"Kankakee, IL",2013,1020502,Non-Rail
"Kankakee, IL",2014,1358414,Non-Rail
"Kankakee, IL",2015,1325239,Non-Rail
"Kankakee, IL",2016,1377964,Non-Rail
"Kankakee, IL",2017,1303363,Non-Rail
"Kankakee, IL",2018,1386545,Non-Rail
"Kankakee, IL",2019,1398844,Non-Rail
"Kankakee, IL",2020,1206573,Non-Rail
"Kankakee, IL",2021,301691,Non-Rail
"Kansas City, MO-KS",2011,14664242,Non-Rail
"Kansas City, MO-KS",2012,14251792,Non-Rail
"Kansas City, MO-KS",2013,14049210,Non-Rail
"Kansas City, MO-KS",2014,13633869,Non-Rail
"Kansas City, MO-KS",2015,13434385,Non-Rail
"Kansas City, MO-KS",2016,13538862,Non-Rail
"Kansas City, MO-KS",2016,80941,Rail
"Kansas City, MO-KS",2017,13401257,Non-Rail
"Kansas City, MO-KS",2017,128140,Rail
"Kansas City, MO-KS",2018,13443551,Non-Rail
"Kansas City, MO-KS",2018,136824,Rail
"Kansas City, MO-KS",2019,13473472,Non-Rail
"Kansas City, MO-KS",2019,140986,Rail
"Kansas City, MO-KS",2020,10697535,Non-Rail
"Kansas City, MO-KS",2020,110108,Rail
"Kansas City, MO-KS",2021,2420510,Non-Rail
"Kansas City, MO-KS",2021,28432,Rail
"Kennewick-Pasco, WA",2011,9812522,Non-Rail
"Kennewick-Pasco, WA",2012,9187395,Non-Rail
"Kennewick-Pasco, WA",2013,8620632,Non-Rail
"Kennewick-Pasco, WA",2014,8885743,Non-Rail
"Kennewick-Pasco, WA",2015,8741041,Non-Rail
"Kennewick-Pasco, WA",2016,8442789,Non-Rail
"Kennewick-Pasco, WA",2017,8330294,Non-Rail
"Kennewick-Pasco, WA",2018,8521998,Non-Rail
"Kennewick-Pasco, WA",2019,8544540,Non-Rail
"Kennewick-Pasco, WA",2020,5459093,Non-Rail
